Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
BMXBMI	0.0395076031292746	-0.171126092364272	0.0668009187815552	-0.0923741130617203	0.208674794957223	-0.122688217101373	0.0454050962555027	0.0777910184997284	-0.523386574832807	0.224205438932858	0.0547510908191941	0.129806635713826	0.20823508745339	-0.292794015273546	-0.0322849551776885	-0.0221758175711438	-0.245854161072818	0.28614874432717	0.0790885005665385	0.164005034186965	-0.252080276696711	-0.088783825036511	0.386226435206141	0.0526958758537758	0.0689075527504035	-0.0605610879648668	-0.0459494201083838	0.0526523584732816	-0.0512196738011487	-2.13333681453099e-16	0
F_CITMLB	0.182040510585703	0.222127029156763	0.0537283038020007	-0.118562731082313	-0.174690668146028	-0.367447023996905	-0.0801043920866489	0.30479540414851	0.145473414548791	-0.117041261267435	-0.168979347038981	0.220647815394247	0.061581331801949	-0.0691809129977901	0.195643163183348	0.0750672164900841	-0.21268549737056	0.0175605933924231	-0.268828131497193	0.0778624988346944	0.0174183326095077	0.198716452646504	0.0372923787477162	-0.0786818370623982	-0.0138051050478231	0.0337816392386475	-0.00461893841192093	-0.256460813851321	-0.482454735695777	-3.2666606032576e-17	-1.10625307856677e-16
F_TOTAL	0.190438849286625	0.325457055985842	0.08997696298828	-0.208083687148277	-0.338837874665808	-0.201996452472971	0.177228680191203	0.0860476274495508	-0.0288518224933094	-0.0300746232584141	-0.0129724729573043	0.24568138606766	-0.0824324103685935	-0.0277799785076204	0.112372857245511	0.0122917845854093	-0.0980411709139131	-0.0567588593964168	0.0010615904146994	0.0137214893619385	-0.0308721565344268	0.0139897476733593	0.0574113595584711	-0.0380041522736242	0.00207990707413437	0.0291230148674584	-0.0829494124489562	0.368982352001524	0.605462469578592	2.15997181913777e-16	5.33890899591845e-17
F_JUICE	0.0214808575020583	0.140804248169682	0.0235558768342919	-0.0754851028580957	-0.346751231946603	0.0821988905360147	0.446566914640221	-0.163418111813728	-0.230293158255104	-0.0332123213863697	0.177721956764657	0.17552053959266	-0.294512294015663	0.031785142070764	-0.143812871265039	0.122360210060275	0.0659997984446437	0.136837079056499	0.143065692746218	0.119415789126485	0.143172905344834	-0.372900037895372	-0.144147396128924	0.0556647004245404	0.0404427549975164	-0.0763349914015733	0.0514967580756878	-0.140523900988945	-0.33061613754185	-1.42623031971698e-16	-3.99218988354632e-17
V_DRKGR	0.159235719949589	0.261722099776389	-0.0430011841439848	0.12934091337863	0.0899883376818254	0.245012261190193	-0.092529951212491	-0.0907054378603535	-0.0214923980070649	0.197055448902085	0.171880059312442	0.14775448895284	-0.178678730236878	-0.161408280582822	0.122204903651961	-0.350154609444737	-0.0342483936774959	-0.478344284632031	-0.0982894641876999	0.292080068129996	-0.316321534581345	-0.0316135954712404	-0.0276241382314825	0.0152820074560425	-0.0194431091718405	-0.0466375523894736	0.151515842222666	-0.0769750706367021	-0.0613394279232065	-0.172050616063828	0.156999503719857
V_REDOR_TOTAL	0.284955586982178	0.0146825734232943	0.00787484136091197	0.282188281723395	0.123400069417689	0.21741168121841	0.29575675657029	0.0925887760676049	0.111807321118014	0.0456457081678257	0.0686301875673875	-0.0211826876211951	-0.0428218637916829	-0.0296289321116465	-0.0366455701180856	0.229615875838424	-0.0325810542792517	0.0174920035649344	-0.0602096625287797	-0.250526061833458	-0.00221495281885558	0.100811762784326	0.174988080533223	-0.450699043117734	0.41866089180464	-0.0147651624772463	-0.14843742252222	0.103157851594407	-0.0763453655774531	-0.206510496353675	0.188444808755815
V_REDOR_OTHER	0.263362322565195	0.159362009537531	-0.0405805781543432	0.128133972559686	0.119234853233927	0.171388753508902	0.228610237701046	-0.000659324802178828	-0.0338029548330692	0.28938839366568	-0.0752473141063118	0.0722683490803826	0.0780065898389564	0.0587269135116676	-0.213823688827871	0.328797997951392	0.0869301231574617	0.150063442959266	-0.268270472167525	-0.0673322974112545	-0.0561155268747256	0.272340078096179	-0.0364680416515085	0.371138901746865	-0.363408438325177	0.143589992187587	0.15786937197894	-0.136626347938799	0.113776818986384	-3.62294401460111e-17	2.63638195200522e-17
V_STARCHY_TOTAL	0.0966662540473092	-0.139206505750678	-0.382138070000401	0.232550953806926	-0.173819541959723	-0.311887109909353	0.0464790497863767	-0.10785099771248	-0.0901254327054564	-0.142544257403012	-0.0890019733291555	-0.129028285249638	-0.0278414087314559	0.115624127871992	-0.155947172677277	-0.0774838225994183	-0.108402024177991	0.0154680810824281	0.210127972206482	0.188875254993914	0.0175496332715127	0.048182033227898	0.147926392102681	-0.167735624727544	-0.192342891330695	0.26385524055297	0.071104830949875	-0.268929357253431	0.168710936664339	-0.309441702511646	0.282371518545058
V_STARCHY_OTHER	0.0424409406849337	0.0352377627042754	-0.275929720893055	0.179606622446886	-0.198030956215583	-0.31733282425629	-0.0899387796229278	-0.180476866486413	-0.27572490013882	0.170119470845255	-0.159502750201282	-0.272573430216178	-0.125113774822162	0.183586962467071	0.013922347201745	0.0481854641017901	0.00741597926294835	-0.0935038610907018	-0.252612931326154	-0.184410252523229	-0.211392674845686	0.0331749365753375	-0.102946786551056	0.227902296516071	0.227477657631224	-0.325703673271094	-0.126363357080726	0.215177154789509	-0.127934677623868	1.53531213180307e-17	3.14636253577844e-17
V_OTHER	0.310330654283336	0.166684196296384	-0.13283720420944	0.0811241352633049	0.230910986288253	0.0314660632853817	-0.181610157854672	0.0799989123969716	0.0702582224879158	-0.0555261968200435	-0.066004719183851	0.0515148125846119	0.157551357687291	-0.00402999322207514	0.208852413728217	-0.0599672534813793	-0.0185006431727611	0.218607670134349	0.136057834726305	0.0434473219477785	0.428108949511095	-0.294900102821544	-0.097620134725121	0.342846430266981	0.0410600205444479	-0.230485389936229	-0.0939652792629582	0.0853697440874469	0.0256596248074268	-0.269870899583348	0.246262398079984
