	BMXBMI	PROT	CARB	SUGR	FIBE	TFAT	SFAT	MFAT	PFAT	CHOL	ATOC	ATOA	RET	VARA	ACAR	BCAR	CRYP	LYCO	LZ	VB1	VB2	NIAC	VB6	FOLA	FA	FF	FDFE	CHL	VB12	B12A	VC	VD	VK	CALC	PHOS	MAGN	IRON	ZINC	COPP	SODI	POTA	SELE	CAFF	THEO	ALCO	S040	S060	S080	S100	S120	S140	S160	S180	M161	M181	M201	M221	P182	P183	P184	P204	P205	P225	P226
PHOS	0.12454898468118	0.871094101265497	0.69794986745745	0.514580299048431	0.584286628188585	0.718061970339427	0.673426377303594	0.67528910472735	0.584359737317129	0.524373643617584	0.607193933416662	0.202036086073536	0.488176678351041	0.45796886229178	0.161055963835902	0.197186640851699	0.128101760399876	0.24622515424271	0.117001818332173	0.713268697861713	0.786268470173883	0.68049167196831	0.643041691273678	0.533004949884193	0.322652515197312	0.509199797668499	0.482195866686763	0.704324326908677	0.639755348190913	0.171015851096979	0.332826555679812	0.566679995010973	0.192294370501865	0.781584546343485	1	0.775291537891397	0.608508180597938	0.746009347171251	0.67332419409489	0.762708509267453	0.820934010314677	0.791861748716954	0.108106433733534	0.195057622685676	-0.0835559280771188	0.461241712139322	0.443485084221254	0.255412915107437	0.398047315861237	0.131820025357929	0.47068600785265	0.710915772674831	0.667770183841296	0.51693741891442	0.671838447709206	0.530831865453596	0.135105011104274	0.57995605190676	0.496834650932111	0.237389534911321	0.428941490198569	0.256495513863248	0.237375958776635	0.30378323974966
MAGN	0.0182665735500552	0.645329125683262	0.633728345343559	0.440184799777837	0.752788471781578	0.486188259319438	0.376940322674251	0.490950967319511	0.462456306811644	0.240894700401092	0.610415510159871	0.25455174814893	0.361263913418688	0.446447075648985	0.227603585730568	0.309298420853285	0.215844719263372	0.207436415887762	0.274302220506772	0.565118468338201	0.600668287353191	0.623447004873624	0.654843615280699	0.596995878484079	0.282428793898477	0.668634445484885	0.512610063870304	0.512692004911388	0.460360794499937	0.170895796966623	0.491518090392076	0.424977428001209	0.327371502874964	0.58337271767845	0.775291537891397	1	0.577816073897031	0.622784049038972	0.857830856349475	0.479872901580787	0.829191483608578	0.583558770204173	0.114488234729247	0.221298654510092	-0.0166088799349907	0.29694443791128	0.274809733756223	0.131609235137793	0.233781397262285	0.0478148475365648	0.242736082454577	0.406582270955515	0.344627822564807	0.24363785536118	0.498266144908453	0.419725983564715	0.0910819723308841	0.464010495709013	0.38707650811177	0.218263208161371	0.191904078964457	0.197217288040628	0.133340073798601	0.231689950184831
IRON	0.00889351209788247	0.492649209222938	0.599367928129942	0.32021373050302	0.596528851799989	0.409716365466179	0.391002846580474	0.374715870457167	0.339596307390882	0.227020632339901	0.372162520748007	0.121225139721513	0.431252669345709	0.442024975626551	0.16918411841816	0.23305854475728	0.1047788375027	0.322033664986835	0.15397005230652	0.741406982100501	0.57206643753357	0.583691950297051	0.610209676802967	0.806707893568715	0.752428684527305	0.441602258253033	0.823076195124537	0.385362642654869	0.45186688583044	0.372759969076371	0.300913263359406	0.355369085609108	0.18752403314206	0.497268609418498	0.608508180597938	0.577816073897031	1	0.649959337765753	0.57075232385645	0.514259906902994	0.581060590632901	0.460892644963243	0.0452961546798213	0.0199694062676602	-0.103887860847877	0.270788632973418	0.28630998283648	0.140882524046808	0.237159197048845	0.0575066191384779	0.278521819503187	0.428882585366936	0.373063261479235	0.268185235616919	0.374679335853135	0.272943574473212	0.0472121991609949	0.339179419755357	0.287390921942327	0.103257130565028	0.154742415879419	0.104714683476456	0.106682041718182	0.129126702280159
ZINC	0.115023687648768	0.74918447568408	0.482679053357825	0.366176162304991	0.488447479279427	0.540724773030773	0.549950207695528	0.527516921006695	0.363692766785591	0.414703968416983	0.425420601939468	0.220481311486093	0.436314622395432	0.418800456361731	0.186989062555773	0.188256018931946	0.066178585212863	0.327156747000856	0.162233865468634	0.615330291892638	0.730319164119821	0.687530659067528	0.737361418666681	0.540843467616148	0.449638297110556	0.364361858112506	0.532423694570951	0.575176529944563	0.650531994617127	0.439859661773901	0.259140880080171	0.378231890413823	0.1722197135502	0.602072023178184	0.746009347171251	0.622784049038972	0.649959337765753	1	0.59045302579685	0.579278770979745	0.692160756100432	0.601801939509134	0.085296463459097	0.0543923355420368	-0.117222111494633	0.362716296046742	0.340414728327196	0.214696637940763	0.324669449252662	0.130415132548592	0.408322352716994	0.565098398685811	0.556481807262895	0.513387440886912	0.518392953893867	0.318252032599	0.0281205885673998	0.364763348439555	0.288591627511943	0.158553712554788	0.323726745653637	0.0346305360876291	0.0788918390810978	0.0560704694981613
COPP	0.0442700465262681	0.582340472907559	0.574322316862816	0.367195912247813	0.752180081480792	0.509119692078972	0.366874616914809	0.517648522537069	0.51771100652737	0.246224042017314	0.603750624439406	0.231465316611257	0.304571163391046	0.420268202748253	0.214333736115359	0.329695113382805	0.233225781779316	0.259973485293273	0.253859143309102	0.548321991276432	0.49209362043938	0.490790667615972	0.604858137472322	0.573706930374955	0.288876797586503	0.620663637453534	0.498652813131716	0.459413863920868	0.394563041953203	0.16250207211671	0.474141929604351	0.318265130135779	0.360365552273274	0.474313160842471	0.67332419409489	0.857830856349475	0.57075232385645	0.59045302579685	1	0.474771535810799	0.749513035422711	0.555878436125362	-0.0377522893039124	0.20010210482569	-0.104271470771633	0.256163812417815	0.233309882067918	0.108705914742095	0.199900528810805	0.0438147250807189	0.215247622481463	0.409736833562262	0.349866830994638	0.281256494358594	0.525993254833706	0.398586038502863	0.12406705738918	0.514556545061965	0.485792441220961	0.218438215707181	0.177358092107163	0.215305287624988	0.119091349970343	0.219446356065281
SODI	0.154101908157064	0.783188896764732	0.596272968685589	0.304244420140323	0.393563456355253	0.782585538524068	0.710881689560716	0.730690804447642	0.684770708350202	0.586735082517745	0.576418209419694	0.150782107938153	0.282104590465671	0.347276500154514	0.282272089710339	0.228986395802385	0.082987518770498	0.301553631677845	0.0662510099812197	0.691565576699395	0.576949525445035	0.626819466594718	0.47653574630935	0.389210709684509	0.259445764000451	0.34181437480769	0.360285310986837	0.656135096009944	0.416802049093103	0.0251680040211512	0.190423961405408	0.316796067416625	0.160703022173631	0.50485239279803	0.762708509267453	0.479872901580787	0.514259906902994	0.579278770979745	0.474771535810799	1	0.636821779488938	0.762478222084104	0.112439784941506	0.0720934636231086	-0.0256420095729328	0.337439206655458	0.337974975683183	0.177953447271932	0.323973463315529	0.100815960111356	0.434188009697742	0.786341762685808	0.746433725631322	0.654707094036593	0.721899376666941	0.531932341614813	0.107055667087825	0.67959766214076	0.597205429426907	0.165980335633795	0.546691784482325	0.194243492442395	0.306001581946368	0.24168306094209
POTA	0.0638230261609499	0.731636326498131	0.718063636501896	0.560494860202764	0.693005885991652	0.582996443876274	0.508799894525048	0.563257635351897	0.504405185611476	0.366581812926344	0.598634745236078	0.148567545578309	0.41838233570597	0.516640462497623	0.247218767124501	0.358785757393239	0.249404804202325	0.373411608728734	0.228949210209687	0.699386772319289	0.737312847807863	0.637063214341514	0.735117655819308	0.594865591329574	0.299404412339168	0.643621210549784	0.516833476946278	0.645210829901839	0.535033948685113	0.168408735455412	0.580490606794689	0.546478576926929	0.294522812334482	0.605699474187333	0.820934010314677	0.829191483608578	0.581060590632901	0.692160756100432	0.749513035422711	0.636821779488938	1	0.63460816580887	0.181947362363729	0.187954052497969	-0.0106901261986492	0.358128478328559	0.336910913789526	0.156736155849302	0.280703750743654	0.0615847400960594	0.33105115782407	0.557629272899273	0.505018315049395	0.426129430732187	0.56291013553759	0.47912303083717	0.108707083367836	0.497558395608736	0.446517721331342	0.204916110398168	0.347733519998884	0.250364285653951	0.268006503069953	0.308732289154553
SELE	0.116432043687045	0.878403013627527	0.517424727338056	0.283457573490303	0.391078935866692	0.663429399288449	0.576340877214812	0.634890917388442	0.578773897594811	0.65306982149988	0.583917546811293	0.188257542932102	0.278484900032385	0.302055207153167	0.140962458563337	0.17314019179645	0.146333408651126	0.227320300984851	0.110963211734223	0.63663303420542	0.609176313984764	0.712424381936237	0.556275021848403	0.414324444407107	0.240442454168339	0.408334991193867	0.371295185642782	0.71749530843953	0.531242141637196	0.05548471332439	0.257388630848981	0.431630810484939	0.181559558683174	0.534096550179096	0.791861748716954	0.583558770204173	0.460892644963243	0.601801939509134	0.555878436125362	0.762478222084104	0.63460816580887	1	0.0565244707340148	0.0783205880524927	-0.0454508559274417	0.30182589767323	0.299005887617145	0.149032801113036	0.271606586645633	0.0609592335643951	0.35265154805968	0.636603588795988	0.599901530412915	0.566960150567438	0.62808053204301	0.519182742514619	0.137529884759444	0.569418770675111	0.490589228983574	0.230136947697574	0.606230494729581	0.312059662891386	0.336434512779894	0.428647815578956
CAFF	0.222344402735193	0.0744695566319456	0.149919214642188	0.184698655053922	-0.0730435387144699	0.0871228818252221	0.117016519385266	0.0847834803667884	0.0062580258328398	-0.0149376513082529	0.0637303635902998	-0.050140174125975	0.0214736227138337	-0.0223523619957564	0.0360419128292066	-0.0628842403910524	-0.105270573236472	0.243808478402846	-0.0544990388908804	0.176495130996223	0.407722160151869	0.189034149468811	0.00523705582139614	0.0669660484181848	0.118337177426428	-0.0328597565168309	0.0880532530031755	0.0519477107561659	0.0384117270702242	-0.0314873037394065	-0.12331627394591	-0.010435751120091	-0.0571691955546473	0.0780253306781294	0.108106433733534	0.114488234729247	0.0452961546798213	0.085296463459097	-0.0377522893039124	0.112439784941506	0.181947362363729	0.0565244707340148	1	0.0487999296752542	-0.0138913721575361	0.082313981246903	0.0741087989564314	0.0157903430664099	0.0547620808403878	-0.018155270724295	0.0807310322700113	0.127035463022072	0.135938262903228	0.0420732243567615	0.0815717736756773	0.0444577148437272	-0.0726951850858623	0.0118728796531248	-0.0349696440896183	-0.0228166011808083	-0.0134938879958578	-0.0942309610611309	-0.0344776222399745	-0.0782636214211011
THEO	0.00991536325720045	0.179200802317423	0.190894098939342	0.247763300779307	0.0900201198829848	0.238689741995599	0.244660006339372	0.237289611363484	0.156460654658194	0.100102144465663	0.220635610585226	-0.0226148218392689	0.0315818611142339	0.0122768668437189	-0.0706014483911249	-0.00529995936745796	-0.0711598925125459	-0.0387427230533688	-0.0408122364719151	0.0213967450364075	0.126528724706574	0.0984755611656346	0.0466382969200721	-0.0416871560104888	-0.104615401634938	0.0591776991904149	-0.0659682339058108	0.123174203481965	0.0972579618137158	-0.0651205951811271	0.047521199461822	0.0398591091857148	-0.0281558141515129	0.0484237043893519	0.195057622685676	0.221298654510092	0.0199694062676602	0.0543923355420368	0.20010210482569	0.0720934636231086	0.187954052497969	0.0783205880524927	0.0487999296752542	1	-0.0649424884809708	0.109486816103034	0.140003543338811	0.255667850117236	0.218795422907153	0.288689741965923	0.192687567176039	0.194336679097235	0.20796143693513	0.0853452119375116	0.240441534992414	0.275852779433947	0.149077281367574	0.1647361321039	0.0457112197212541	0.0553956753148643	0.0905328312853028	0.101168149736874	0.0506560669513509	0.116965579058711
ALCO	-0.198071160748851	-0.0775133803251539	-0.0631340854190204	-0.0845405272604468	-0.189317043510252	-0.0708114094721894	-0.0990153640375274	-0.0490752526551419	-0.0340755001245606	0.0452238254365298	-0.0547722488902279	-0.00437107621879167	-0.156121742998154	-0.160255104498491	-0.0800855560438899	-0.082935325881903	-0.0301388582600828	-0.0140504279374722	-0.0210518273167329	-0.0983522779132294	-0.0952737852939579	0.0606580634919294	0.0430886955481451	-0.0519538573631413	-0.112659142804912	0.0513689869446797	-0.0755149733934201	0.174066816341655	-0.112729267011083	-0.0870096632132574	0.0522021297300473	-0.102222941756317	-0.0383144458991236	-0.194010338121551	-0.0835559280771188	-0.0166088799349907	-0.103887860847877	-0.117222111494633	-0.104271470771633	-0.0256420095729328	-0.0106901261986492	-0.0454508559274417	-0.0138913721575361	-0.0649424884809708	1	-0.162656364278065	-0.146910591164286	-0.137589309369164	-0.158918568413351	-0.0972569378591519	-0.161403727216098	-0.0745202047378386	-0.0405652297255806	-0.0505084992574964	-0.0451255904395633	-0.0122106951700979	-0.0549375313220132	-0.028489612729659	-0.0768321863013247	-0.0929340552763845	0.0722099483959846	-0.0875030069724447	-0.047048735839065	-0.0467133754217885
S040	0.0317863947537702	0.370929022087634	0.382185799724099	0.347740384733355	0.224943420046249	0.492849060896413	0.716852215342468	0.367037290035891	0.20553158943899	0.234645696239437	0.177240241123124	0.0205588739797493	0.435135930957497	0.389159735275398	0.111954303897754	0.149281134136717	0.0174934671226323	0.175305407587405	0.10238553085521	0.334536456601417	0.435573532077965	0.170527347674715	0.18093276518246	0.190668131898927	0.187441748941235	0.0932784395864976	0.197639313966992	0.238700215264186	0.273880792656055	0.0239030347632256	0.0899148382436415	0.258453779903526	0.128370492564742	0.567810790012024	0.461241712139322	0.29694443791128	0.270788632973418	0.362716296046742	0.256163812417815	0.337439206655458	0.358128478328559	0.30182589767323	0.082313981246903	0.109486816103034	-0.162656364278065	1	0.955025407765827	0.583090120161738	0.853897077354495	0.310182739316205	0.866966263414305	0.622227685856679	0.603906373962643	0.39189447808378	0.357765868080405	0.115093795302279	0.00524467347185279	0.200116155790729	0.232543252259827	0.204592140255348	0.0601938238202012	0.0274464678237244	0.0222468123193318	0.0156422770117181
S060	0.00125250554487514	0.35727869146437	0.382788390973738	0.356483313122825	0.19850441760891	0.507689458450394	0.738037460076612	0.370498884088503	0.213956957198314	0.251189809760844	0.165655947035878	0.00409317259917787	0.421636453498764	0.387165911955089	0.110564211037179	0.16107655250345	0.0136818740438624	0.135013849186777	0.118683859913884	0.327839959413536	0.412261221885458	0.169014890492474	0.164267431540581	0.179315866865871	0.180191482731204	0.0827132036920402	0.187207606952569	0.235221729138171	0.246934063752396	0.000486397486770029	0.0696677785114238	0.253722155190824	0.135119844401456	0.54023808370799	0.443485084221254	0.274809733756223	0.28630998283648	0.340414728327196	0.233309882067918	0.337974975683183	0.336910913789526	0.299005887617145	0.0741087989564314	0.140003543338811	-0.146910591164286	0.955025407765827	1	0.663345393917161	0.902499645595562	0.380478916955586	0.889455350111343	0.635250364424605	0.609966519093566	0.377044648674029	0.361843244921036	0.11160576887314	-0.00588467180617531	0.208427949025334	0.239933521869894	0.12639755067898	0.0771719181407959	0.0125778566728857	0.0324328642101992	0.00921639829802309
S080	0.000127256678162994	0.204127670490831	0.216284202938824	0.236650194156561	0.083677654693743	0.380271208393537	0.634783709985	0.249462685453992	0.10477843315457	0.167714581639493	0.0636801254978566	0.00415657826336541	0.255011278210982	0.255863580861757	0.0213223244870225	0.138870841750313	-0.046137377869184	0.0237374354094602	0.146637707086736	0.138764621778273	0.208838759156841	0.0568516890652683	0.051148738914418	0.0543624054924017	0.0822275339368635	-0.00839031834378759	0.0664394983560923	0.126181657711255	0.13682962015651	0.0134353789604517	-0.00852529567092538	0.131186022211636	0.150005934334461	0.301008441730442	0.255412915107437	0.131609235137793	0.140882524046808	0.214696637940763	0.108705914742095	0.177953447271932	0.156736155849302	0.149032801113036	0.0157903430664099	0.255667850117236	-0.137589309369164	0.583090120161738	0.663345393917161	1	0.89358895601437	0.916709076098223	0.833875838339928	0.425827209678636	0.450709872761055	0.264150161053223	0.243065115533429	0.0283555923576476	-0.0234290785500863	0.0997703861281908	0.114492259674675	0.0937773260030141	0.0558153814326197	-0.0347701487396547	0.00357394827818114	-0.0311911232826808
S100	0.0128139385450547	0.339535923251581	0.324982753872051	0.305575321976803	0.162115146015066	0.514472327536962	0.77889134369376	0.368909323177996	0.197699951977191	0.243590087752946	0.152283171338424	0.0200142264783598	0.362021800912875	0.352458161515425	0.0854674746721444	0.173275669129076	-0.0277546228660917	0.11422864826324	0.137363485185267	0.263020513067731	0.340127799772209	0.151953200678548	0.135263961852089	0.133300725535168	0.143625332993438	0.0499218277540295	0.142515782296378	0.209291226966251	0.212702815166052	0.00887648639939184	0.0386716987602078	0.176849881522677	0.154539985756691	0.465789718372905	0.398047315861237	0.233781397262285	0.237159197048845	0.324669449252662	0.199900528810805	0.323973463315529	0.280703750743654	0.271606586645633	0.0547620808403878	0.218795422907153	-0.158918568413351	0.853897077354495	0.902499645595562	0.89358895601437	1	0.715856937666109	0.96676788233476	0.60876868271717	0.606185638485745	0.390218596341967	0.357834456653597	0.113258797864989	-0.0111491423903612	0.192740548221201	0.206943163252915	0.141943122596386	0.0922471609959556	-0.00821955212046433	0.027311848949101	-0.00974259782944678
S120	-0.0022648843923727	0.108333141150912	0.119973794107943	0.158869352573939	0.0191440502225067	0.280364204485673	0.493891478950974	0.181573045896203	0.0579102334038049	0.102097074139201	0.0242906706283438	-0.00487497470938804	0.113811414091415	0.138110635932701	-0.0288361775105082	0.106799944765178	-0.0781542370200784	-0.0271453376527615	0.104637853053509	0.0243133171833952	0.0673003379186703	0.0189149972644235	0.00295429155682458	-0.0241370102090253	0.00733726521203412	-0.0493521664188707	-0.0142131990335122	0.0547193602459752	0.0531830291274592	-0.00171096385781881	-0.0438742751827653	0.0319730223266901	0.102858519722892	0.11293029496415	0.131820025357929	0.0478148475365648	0.0575066191384779	0.130415132548592	0.0438147250807189	0.100815960111356	0.0615847400960594	0.0609592335643951	-0.018155270724295	0.288689741965923	-0.0972569378591519	0.310182739316205	0.380478916955586	0.916709076098223	0.715856937666109	1	0.658124371233139	0.276256196091494	0.329165485079554	0.208926741355729	0.17521497680877	0.0488342255652929	-0.00806851652277599	0.0553790022397318	0.0430405424207156	0.0991371202592956	0.0572035656030271	-0.0325574972558031	0.015732483553108	-0.027525364395325
S140	0.0409469169713308	0.425552642422836	0.368336877479776	0.323393916742929	0.165575385282818	0.604403739043617	0.858631247250322	0.465144822265946	0.262237303491581	0.305149940563938	0.194782295173878	0.0293891081917038	0.3663148990355	0.340528103661446	0.103965266579365	0.14639828072631	-0.0197941349609744	0.18558373693913	0.0894456848282404	0.328056278457138	0.400093830308437	0.220649897270974	0.174652550963306	0.157127206158649	0.175760838851602	0.0505429275858347	0.170320182933185	0.2711655522103	0.286863957767245	0.01495496131508	0.0284949388840028	0.217334159793794	0.112371541516096	0.521203769001543	0.47068600785265	0.242736082454577	0.278521819503187	0.408322352716994	0.215247622481463	0.434188009697742	0.33105115782407	0.35265154805968	0.0807310322700113	0.192687567176039	-0.161403727216098	0.866966263414305	0.889455350111343	0.833875838339928	0.96676788233476	0.658124371233139	1	0.712869102186238	0.717073121599302	0.520118426545786	0.450259391841077	0.191267514946483	0.0302937283678147	0.255364472999926	0.265121040124076	0.19873882154565	0.160408623316313	0.0450311819666851	0.0968641161673161	0.0407102068645155
S160	0.128408793026538	0.704366208838982	0.543762022317877	0.383914197473274	0.294854419901892	0.942496251954031	0.959825227988851	0.874936533980475	0.711064847678864	0.622287661879103	0.573828240564064	0.108279304658181	0.363578837524395	0.336588219011767	0.183967115251648	0.134160343364693	-0.0240703302380281	0.254049623283846	0.047235256465538	0.556654627843105	0.587019261196008	0.469823226581193	0.377888380010717	0.278943987546563	0.199923397964223	0.227796372065551	0.263061327379986	0.622805911493609	0.37527261382777	5.55558345238117e-05	0.080365472046551	0.285307343124737	0.150244280100333	0.523537637611588	0.710915772674831	0.406582270955515	0.428882585366936	0.565098398685811	0.409736833562262	0.786341762685808	0.557629272899273	0.636603588795988	0.127035463022072	0.194336679097235	-0.0745202047378386	0.622227685856679	0.635250364424605	0.425827209678636	0.60876868271717	0.276256196091494	0.712869102186238	1	0.949242044170192	0.789597881242778	0.864245522957667	0.558442393640003	0.0979624669690906	0.709852139438304	0.615735811618535	0.158062811573606	0.521916749570835	0.104615295636491	0.213191198009235	0.145749192087251
S180	0.160677099263858	0.662896895351833	0.48189089000184	0.362717094226212	0.209223007132866	0.903023115238151	0.953118641896936	0.842859452945875	0.634599123133605	0.611476295666655	0.488124054690092	0.0933433485557957	0.343534534918977	0.283705122473118	0.130559877203179	0.0755653557662387	-0.0549090199492277	0.254905572296575	-0.0209805662589935	0.517072803447271	0.560764864998152	0.444289542284342	0.338485923712096	0.186512753038445	0.154690986425953	0.126457994156713	0.183271371396373	0.604621416194046	0.362250310855233	-0.00949857335256908	0.0325310787082783	0.264002587710414	0.0651421410260548	0.49178745059549	0.667770183841296	0.344627822564807	0.373063261479235	0.556481807262895	0.349866830994638	0.746433725631322	0.505018315049395	0.599901530412915	0.135938262903228	0.20796143693513	-0.0405652297255806	0.603906373962643	0.609966519093566	0.450709872761055	0.606185638485745	0.329165485079554	0.717073121599302	0.949242044170192	1	0.781430969408068	0.832249140184414	0.508362922026156	0.0624938289100321	0.633937278356056	0.539697247297621	0.154812877792851	0.516725087479369	0.0542406017129621	0.185061191668474	0.103762615486617
M161	0.098036815698632	0.657655910991806	0.312717449563793	0.260191638910839	0.103372400240728	0.748573393932349	0.747615472316457	0.754371925542825	0.504232255718686	0.654086053677545	0.401902043932758	0.104815209383864	0.230303621085845	0.214774392682261	0.12780906345969	0.0867357980384368	-0.0533153756405624	0.184630637439155	0.0198722561616754	0.378118537263206	0.416544579832915	0.479202429387363	0.401758176333331	0.111414116221971	0.0859176554343724	0.0828915386179042	0.107351936029152	0.58121988571997	0.359620790167308	0.0635636382355823	0.0553492532743962	0.211257406820728	0.0819330080096346	0.281632297146611	0.51693741891442	0.24363785536118	0.268185235616919	0.513387440886912	0.281256494358594	0.654707094036593	0.426129430732187	0.566960150567438	0.0420732243567615	0.0853452119375116	-0.0505084992574964	0.39189447808378	0.377044648674029	0.264150161053223	0.390218596341967	0.208926741355729	0.520118426545786	0.789597881242778	0.781430969408068	1	0.730070652626683	0.446095367457416	0.0479968880977504	0.497341850828319	0.426750402929101	0.165617149987365	0.610098383840864	0.114042157175913	0.295514617713078	0.153857983302889
M181	0.136953680774745	0.698657513193651	0.45796774846391	0.296194507510939	0.321225889572129	0.960841279406158	0.797332565083889	0.998779518528847	0.836512495494415	0.600991432479097	0.783803501948604	0.222484865706699	0.268234843608962	0.251360187252302	0.181955954367162	0.0985208650575369	-0.0139445379069542	0.140973701854516	0.0481352981272634	0.478761938503351	0.503770021260161	0.508358319533646	0.408927342026599	0.25438358670841	0.124121043653634	0.280178641109214	0.219633893735204	0.631440206027999	0.337631621574033	0.00699299045448527	0.105279476445343	0.244153093157891	0.175639066815762	0.395077038140114	0.671838447709206	0.498266144908453	0.374679335853135	0.518392953893867	0.525993254833706	0.721899376666941	0.56291013553759	0.62808053204301	0.0815717736756773	0.240441534992414	-0.0451255904395633	0.357765868080405	0.361843244921036	0.243065115533429	0.357834456653597	0.17521497680877	0.450259391841077	0.864245522957667	0.832249140184414	0.730070652626683	1	0.69473297182679	0.0971123900943447	0.843568583207586	0.676678863830374	0.151253629108643	0.554763299340104	0.136411953183196	0.236734532861709	0.180862981031353
M201	0.0165061771723282	0.553988138184949	0.330734982214203	0.214907340900918	0.239672243673817	0.666880614195486	0.485096788166969	0.699611211393226	0.653793617143555	0.40970835598578	0.63270788058345	0.190043774060792	0.210928548881849	0.21819167615566	0.0730430237493747	0.117496255606296	0.0882018403965052	0.0761983505683449	0.047622704816445	0.392669117699642	0.368514410831475	0.474138584715584	0.38769891066879	0.230233692038441	0.0804098783116088	0.2933739045519	0.18751939464584	0.495591392120019	0.417172173390462	-0.0036864056357551	0.15879348978187	0.408717399570847	0.112364754905884	0.268499292931825	0.530831865453596	0.419725983564715	0.272943574473212	0.318252032599	0.398586038502863	0.531932341614813	0.47912303083717	0.519182742514619	0.0444577148437272	0.275852779433947	-0.0122106951700979	0.115093795302279	0.11160576887314	0.0283555923576476	0.113258797864989	0.0488342255652929	0.191267514946483	0.558442393640003	0.508362922026156	0.446095367457416	0.69473297182679	1	0.349314428505908	0.654680153005166	0.473508536017834	0.366338737617284	0.458437484810377	0.489934196791805	0.308160925946579	0.477851662777265
M221	-0.060983813445358	0.116074367033649	0.0450321238236969	-0.0141002017725632	0.0384744388985739	0.130176283826222	0.0775383861819231	0.105257976641134	0.196522119269034	0.0656872245463109	0.128373311485807	0.0582492685422753	0.0330821055901724	0.0547206675803189	0.0198847804211864	0.050067685145454	0.0761496839122404	-0.0206296163054258	0.021410168750594	0.0830051000750343	0.0796428705616965	0.0965626614532771	0.0630115925757889	0.0335700360956655	0.0168593012720184	0.0366385186544985	0.0291458376142025	0.0971377794136844	0.196705087994067	0.001022286821302	-0.0218554863130436	0.164043332095678	0.0520677617452255	0.0910384973414744	0.135105011104274	0.0910819723308841	0.0472121991609949	0.0281205885673998	0.12406705738918	0.107055667087825	0.108707083367836	0.137529884759444	-0.0726951850858623	0.149077281367574	-0.0549375313220132	0.00524467347185279	-0.00588467180617531	-0.0234290785500863	-0.0111491423903612	-0.00806851652277599	0.0302937283678147	0.0979624669690906	0.0624938289100321	0.0479968880977504	0.0971123900943447	0.349314428505908	1	0.183602983651309	0.192004011722266	0.134887185982471	0.125466243279891	0.527976596174274	0.12071976482885	0.421149917726682
P182	0.116406492773066	0.588512700085805	0.428926069376425	0.199224367678331	0.348109192220753	0.868378116658697	0.607329904645745	0.836267836882139	0.998103046205933	0.471526114244495	0.750779569879414	0.176737547718573	0.191364215348692	0.26294496899654	0.272110586747907	0.191876698175454	0.0222262159980818	0.125463047361277	0.0149835299700054	0.461056142000504	0.405330973004179	0.444000055457142	0.360194881338709	0.264143302882453	0.112881974867279	0.310464280127764	0.222224508131212	0.523980345062271	0.235099255252924	-0.046242656748628	0.138438468790254	0.199561169344756	0.204108190282881	0.312562904849915	0.57995605190676	0.464010495709013	0.339179419755357	0.364763348439555	0.514556545061965	0.67959766214076	0.497558395608736	0.569418770675111	0.0118728796531248	0.1647361321039	-0.028489612729659	0.200116155790729	0.208427949025334	0.0997703861281908	0.192740548221201	0.0553790022397318	0.255364472999926	0.709852139438304	0.633937278356056	0.497341850828319	0.843568583207586	0.654680153005166	0.183602983651309	1	0.895859535534518	0.139737251400332	0.469927672743777	0.195770505320231	0.223750516100913	0.233000847676537
P183	0.0400825210164727	0.50012502889932	0.391963945740261	0.170848328599129	0.344698903278232	0.744899757794465	0.524479157492789	0.671867216383618	0.91599956474534	0.405379616456309	0.583866054309167	0.129745388504762	0.172253116244749	0.276539384557331	0.291888480054272	0.231500989542079	0.0954268926452702	0.156709000333376	0.0255699624494329	0.424502652933446	0.336202970488738	0.309920303194484	0.303343948109385	0.272999828786089	0.125062761119515	0.310716674562295	0.232827404266719	0.459282471231866	0.235631772788796	-0.0306836757841486	0.162701617028062	0.231695679111083	0.222297219127696	0.285604180194751	0.496834650932111	0.38707650811177	0.287390921942327	0.288591627511943	0.485792441220961	0.597205429426907	0.446517721331342	0.490589228983574	-0.0349696440896183	0.0457112197212541	-0.0768321863013247	0.232543252259827	0.239933521869894	0.114492259674675	0.206943163252915	0.0430405424207156	0.265121040124076	0.615735811618535	0.539697247297621	0.426750402929101	0.676678863830374	0.473508536017834	0.192004011722266	0.895859535534518	1	0.168684283221497	0.380372697248245	0.234852650429837	0.238713646534511	0.259806907745053
