Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30
V_OTHER	0.229491692197775	-0.156711759123683	-0.187596353376724	0.259751442363955	-0.141547981617724	-0.154646181691872	-0.0647646998055234	0.0982605936915718	-0.0714639414032747	0.133869397490678	-0.146148661621609	0.031783009392102	-0.145586575009994	-0.297645960697346	-0.0994530997461654	-0.0910882039495419	-0.0541980335166826	-0.286513404990763	0.136180832839636	0.253076531352608	-0.472748944565648	0.00529837052602702	-0.0672786234394447	-0.0744981664335362	-0.0540497998311405	0.0249854098308961	-0.048184113118441	0.0682617567288563	-0.219026912871289	0.359472529010659
PF_LEGUMES	0.256606276541129	0.0935926397733226	0.0345492315102712	-0.195022308625769	-0.00571021057248312	-0.285283319545922	0.0792071016830355	-0.152281798836071	-0.0898782803433827	0.449706946565664	-0.048180098305543	0.100302486868821	-0.135732169217394	-0.141028576604305	-0.153743853644722	0.126853774629125	-0.00130685183074208	0.347142969153109	-0.0436464160567783	-0.0705591090881966	0.0426651563230843	0.16406262213433	-0.0642569206028961	0.283648236032436	0.0129062885958185	-0.325683101063271	-0.354163908928449	-0.0464983868301681	-7.07494070075272e-17	-1.90004338725716e-16
G_TOTAL	-0.161053074053536	0.34554406718278	-0.00202547472871914	-0.0605052396786723	-0.198949724902104	-0.242075146871505	0.109063954567143	-0.0663409613834496	-0.093548902444366	-0.0550577423730311	0.112698705622139	-0.172185574290911	-0.0761472893418541	-0.211394844951314	0.0215302968437398	0.0490957548455814	0.223865457813786	-0.119021493476664	0.0697467970349247	-0.108581210087216	-0.103189608021482	0.232605229800298	0.168249975511947	0.459668907272182	-0.0680224224841683	0.168947793399844	0.415194536974587	0.195389121588811	-1.39174627216921e-15	-1.61269492603631e-17
G_WHOLE	0.304659900183007	0.169144543873061	0.0651917403955539	0.0854177595496337	-0.128331595807346	5.26944506920243e-05	0.259517604443612	0.198933806765825	0.203261808413427	-0.168924342207209	-0.086325317756733	-0.121858200020408	-0.0418122071090005	0.0267953369396279	0.134224434308101	0.0105782582763255	-0.0635807242184004	-0.0779628926895965	-0.00969568481623365	-0.158050124948303	-0.0500750822804874	-0.319704861103353	0.198440097512992	0.0256389635104338	0.413354670121768	-0.468573226841256	0.0629531740608696	0.237805535835139	-1.37495664664659e-15	1.41914754574933e-16
PF_TOTAL	-0.163861860969052	-0.354607699982648	-0.155649542170503	0.0851872318280474	-0.195577510018019	0.0447472321890856	-0.00301935245207389	0.0931508097502501	0.176751849959448	0.0463374446508231	-0.0291894993053074	-0.223607399545945	-0.0467386524785	-0.189131513484724	0.00130589901101197	0.101740970051119	-0.174375764830083	0.198872199339266	-0.161774737172872	-0.0772544808283149	0.109679839214707	0.0485253737736081	-0.0366243145230778	0.0743438728407493	-0.0458447307040082	-0.0589344453802201	0.112503089082164	0.0638258432323346	-0.59703137448372	-0.363771716298784
PF_MEAT	-0.238629423741821	0.0853720959251037	-0.0649839826113414	-0.0165217920716123	0.0701696759695736	0.148140480793681	0.0448435899026375	0.125884423266428	0.504030319565065	0.370363144563424	-0.194444591781584	-0.220797954998232	-0.131033446285051	0.0135003656865141	-0.225911631329916	-0.23772069834449	-0.0609515028412715	0.0454904919602273	-0.288199946957335	0.132495421939308	-0.0455013237182281	0.100613716059604	0.199894955237375	-0.0181222562877078	-0.0624807305687883	-0.0270044514912824	0.122270410186568	-0.0268155163438685	0.276306916562648	0.168354035581693
PF_CUREDMEAT	-0.148351792982372	-0.0458453237872465	-0.0727765754564186	0.195316070881869	0.0400467462408492	-0.123665488154723	-0.0520718171247054	0.54564832967935	-0.524734913508172	-0.106383247102655	-0.190123127645409	0.139324350202096	0.00502737961464066	-0.0462783259692305	-0.251248159862419	-0.0883305689920056	-0.103494888816586	0.132507320800242	-0.175020235533751	-0.132453124745165	0.201625916915016	0.0909715559510288	0.137744133668696	0.0170266176838149	0.0426566676949925	-0.116883756348174	0.124314803956146	-0.0471500138571284	0.126639354558528	0.0771614647531094
PF_POULT	-0.0771952310851639	-0.176916266039045	-0.0983595064472733	-0.00505396284666414	-0.2878859678425	0.180269024801334	-0.0796139779119832	0.174672175261293	0.0399680853370716	0.1676036504543	0.408956249962505	0.337356435089916	-0.427273685164758	0.248630523190526	0.0569490384909109	0.35247862313215	-0.0608812713434529	-0.122306536291188	-0.139372276989424	-0.118955800136877	-0.0637461469888023	-0.0425607216233244	-0.0231914608600871	0.116369441846204	0.0199163668817442	0.0227427165595232	0.0247403620079876	0.0928248684049229	0.161741861786847	0.0985494517946253
PF_SEAFD_HI	-0.0254295894803931	-0.259059519279583	-0.124714005855141	0.197601038633667	-0.219754365332667	-0.19564073822189	-0.178519082930298	-0.301012939209214	0.239273476243859	-0.00603089309150076	-0.167944300721107	0.14830344400909	0.331106784960266	-0.223281883440567	0.0600092745874669	0.0804081666468034	-0.133928633174965	-0.0149198011854538	0.0287392801606004	-0.389370022519784	0.192504621226622	0.0226321535086869	-0.0790487097346161	-0.00505206240885439	0.0303463304455096	-0.0127855658656256	0.108565739468438	0.0927699859928878	0.336901399515197	0.205274304773488
PF_SEAFD_LOW	-0.0111016534979942	-0.231308120834766	-0.059774478986548	-0.265992971928881	-0.158828888992221	0.0621195116481538	0.416239747034077	0.181619283581817	-0.120935130867743	-0.0748432085276786	0.0185313967538662	-0.337666247873402	0.226006050591074	-0.129262801349062	0.0390708812493963	0.296509452829321	-0.0764882372063347	0.185123121169899	-0.0144941973694807	0.270369965388065	-0.0623537330684672	-0.116122352295751	-0.279461318401066	0.0674995500495903	0.00451795620205724	0.106160657041928	0.00932238481384335	-0.0233845517068217	0.29522921862619	0.179883410070481
PF_EGGS	-0.115649976186171	-0.258907252786945	-0.0826331869687836	0.210699207117916	0.0685866412206261	-0.0391749625823564	0.173758366665189	-0.320842961684284	-0.0862861618813485	-0.152339540716444	0.198921654850191	-0.109506843262581	-0.44350736104941	-0.0138147630255592	-0.118247187337144	-0.26560493486931	0.00704684086304852	0.360361991676108	0.342163886486332	0.0524194389914565	0.0801513393236407	-0.214753667668928	0.116853798212708	-0.00443947031490407	-0.0326037851438306	-0.10023897710789	0.108812203463417	0.00915542630415386	0.138699655995026	0.0845098165150737
PF_SOY	0.09257784519945	-0.0738761216444408	-0.147280815779917	-0.245330620011651	0.286867743959888	-0.000414080466263508	-0.253812613523376	-0.0790534614723145	-0.00549805652438431	-0.379069095558683	0.18251310101367	-0.354375196430626	-0.264295617334209	-0.228813300260923	-0.128784162066976	0.0116925607128178	-0.165290637782755	-0.23150686346932	-0.245507375298395	-0.187141590927845	-0.00883033030637876	0.212230686139128	-0.0717790535088852	0.00970893637223645	0.154169437687617	-0.0473499223669842	-0.204636556442133	0.012666733989436	0.104441993180877	0.0636365938824027
PF_NUTSDS	0.114854630461522	-0.0110175997325609	0.239325125015665	0.260234556182706	-0.0862381790184525	0.165399503375956	-0.359419843353369	0.156863580592878	-0.0399460600873028	-0.0225701407775141	-0.00856289328855304	-0.279249322464828	-0.0808433102968276	-0.0770398166546123	0.547761558900971	0.0103945115902851	0.128444644128117	0.220227907418321	0.00348541286501312	0.110419860153182	0.0404106125292901	0.20115111159974	0.0628988310175611	0.0639166288001565	-0.273319573192348	-0.1618109803451	-0.126704541019396	0.0622099959970483	0.153181093708881	0.0933333686377714
D_TOTAL	-0.271664910511034	0.0706988795873962	0.0929626695521779	0.27267699287176	0.21383105548985	0.0857719092240315	0.242877013592067	-0.142449901156805	-0.0788480420590087	0.0193512976877344	-0.108537299537023	0.0423556563715546	-0.122294110182037	-0.0448601590572685	0.203337050374255	0.0772621149096008	0.123784489927288	0.0186302612987376	-0.208717166571523	-0.237846322522734	-0.352197762924937	0.126580111321484	-0.44457063750023	-0.0788703914169168	0.123526097569458	-0.218365992662622	0.164354355793721	-0.267780182583745	1.70199487333757e-15	1.31661442926262e-17
D_MILK	-0.161853841954452	-0.0651446177710372	-0.0315030505774232	0.256263351612561	0.466048159425361	0.0496178964770697	0.157808270168594	-0.055328550647231	-0.000511673532236755	0.0819803038437903	-0.0382722713590326	0.0687390469834632	0.0779815239199109	0.0358118496794473	0.139068677436177	0.191032222586968	-0.35865400096689	-0.300135053085004	0.144486572676904	0.26793917918868	0.193183052793018	0.0645416072212625	0.0600211138820419	0.427220155410236	-0.00643545071550508	-0.101230379270269	-0.0810640156626132	0.15268913906909	-1.41322829581342e-15	3.7471776605817e-17
D_YOGURT	0.0385661194486688	0.0198079574085265	0.279742881762814	0.0623347615864858	-0.0309209143417316	0.237929420531519	0.0800541881367462	0.0461718067346543	0.302549344677545	-0.456892149723632	-0.226679479098591	0.322641473232379	-0.124597386608444	-0.226481216584707	-0.328119973008556	0.303800832859959	0.0887126954626071	0.149706071404602	0.114722293044216	0.0951665788982442	-0.0530821230441804	0.191257489338188	0.0770615129636662	0.0886097575505558	-0.099139688519029	0.0318162304862654	-0.0850102837610596	-0.0597769022876477	5.38507312027456e-17	4.30115573937042e-17
SOLID_FATS	-0.34289330764802	0.166233134515929	-0.0283998763777879	0.183568058195865	-0.0320418042066189	-0.00615208780273928	0.118148147572335	-0.0344803057008717	-0.0647658318808554	0.00508229801897893	0.0208448673238792	0.00672671666870744	0.0193905303475959	-0.247762404961794	0.122131779295891	0.0383983063652893	-0.00713219614795468	0.122779809257258	-0.183957981467357	-0.149369101270672	-0.158144912383469	-0.27595545198418	0.278050669306747	-0.032685368139096	0.0962092409122109	0.344121576386069	-0.569292755317402	0.136500058641785	-3.82760722914257e-16	2.00477305523168e-17
OILS	0.150979634547252	0.13535723940166	-0.230479344782066	0.382923764123488	-0.217356728474958	-0.0331935742618341	0.0767554835469681	-0.105105446669253	0.0545875709986812	-0.0509429504295677	0.168211221639544	-0.0366701377371562	-0.00269662778362616	-0.0415818082371777	-0.0355199988957696	0.0220971652773652	0.259823791496156	-0.0876932014068968	-0.241276482709805	0.345638579206842	0.392979804742762	0.114559556391172	-0.0389144647664253	0.0314951556714704	0.316908975177157	0.0773731857130462	-0.0738675009235703	-0.346886798939091	2.76273511972098e-16	1.43070011215378e-16
ADD_SUGARS	-0.13676259825744	0.290984198851579	0.00273986849073607	0.108353963477757	-0.213572468485261	-0.207830952649199	0.0187648629690968	-0.11134364126695	0.0435151212309875	-0.247880517419613	0.347394533233325	0.0779595315712658	0.206235414290799	0.115017682404859	-0.104130128779172	-0.0727892711947343	-0.413170284449026	0.105755042393111	-0.202841959986745	0.217489776566398	-0.16903772939401	0.0985533288845046	-0.0704300749666111	-0.134615556758115	-0.297621884048436	-0.303500917683861	-0.0411521861263029	0.0849905794657985	5.09532877192178e-16	-2.03414791136888e-16
A_DRINKS	-0.291944135387256	0.222294375307667	-0.0597284857064136	-0.0653565416327318	-0.128214881495827	0.048429279390355	0.128262975906554	0.154659511823686	0.0214238034061801	0.11615861522067	0.033372937450214	-0.0829347198272279	-0.13346310599236	-0.245254289996352	-0.0539085622428633	0.0824869502081791	0.122458979368317	-0.297244056880285	0.364231340088835	-0.0847354120161996	0.364805839978959	0.0321899982988883	-0.200534927682043	-0.360533759005483	-0.193131716086567	-0.25400345860927	-0.17950080273905	0.084806512192959	4.4268578712125e-16	-1.28952484521046e-16
