Var	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31
PF_TOTAL	0.287334460225619	-0.171779640646996	-0.161403988479496	-0.442062216961106	0.0947862238518313	-0.0284555626959167	-0.045580838995644	-0.112053817941286	0.0195015206668275	0.0780680427931314	0.0748582255897383	0.0415377675810218	-0.135667559763571	0.0213783467171082	0.0503042889456513	0.0225456985597754	0.0834189161700021	-0.0129170225927157	0.175987373617626	-0.0895107344841183	-0.0476182447528225	0.192916003013721	-0.0936890466900979	0.0225666034115553	0.149490594813044	-0.0138972842455354	0.0018693174508258	-0.156786586884722	0.0225035575706533	0.32273695984718	-0.599712477451252
PF_EGGS	0.13890289192399	-0.263403074963196	-0.134746018394844	-0.0953492794369563	-0.239641325137311	0.216700290742732	-0.236408733681293	0.0193314947807848	-0.0710450996081722	-0.0427996920058021	0.0885257274242742	0.156429459859311	0.0139703182167442	0.120467043465423	0.236700421271602	0.210551199483955	-0.145972586078313	-0.22380685756326	-0.060052602812438	-0.419553903993244	-0.0226565135394093	-0.311966387889052	0.298362991920899	0.14139072509767	-0.0223125304981008	0.19369880686085	0.222762380936999	-0.0692077182570258	-0.00298714916052308	-0.0650769567097874	0.120926537053254
PF_SOY	0.0395653836095588	0.0493000005304757	0.193186136703972	0.041108341833246	0.0459133088752838	-0.0445269897087581	-0.269508934752569	-0.439098103263051	0.0511195009884426	-0.142046920770961	0.190301682687348	0.19213553536292	0.0676473505606743	0.399107114983125	0.0391369102233825	0.279095847509752	0.165144481140301	0.105129321066357	-0.11193729136713	0.4093526398981	-0.020547512492939	0.104244681971938	0.268230658827822	0.0106230529179448	0.210571846097877	0.0099848580131127	0.0035380616191612	0.0321641191952328	0.0136645663683928	-0.0134218125736147	0.0249405226913593
PF_NUTSDS	0.136121366918528	0.138458023600028	0.0303694825756288	-0.375148133184637	0.222559643740081	-0.0225476469714121	0.186833474600255	-0.184023617967733	-0.066938957002239	-0.345478364187412	-0.00731524685837789	-0.201838209776058	0.069565568272978	-0.0390094620902736	-0.242358232028828	-0.162587744158363	-0.0256435019485776	-0.216076374520237	-0.192522059335247	-0.135813471026442	0.0381293343652267	-0.012170860910789	0.161432655578369	0.171433212434732	0.172737035983837	-0.0302261958568866	-0.217287022095526	-0.340693769682838	0.110570804126318	-0.133612882418844	0.248280558795466
D_TOTAL	0.168832814456951	-0.0712478308002844	0.435691795604687	0.146085421642667	-0.0611912658179498	-0.157366190975407	0.0666807362683809	-0.146965758892554	0.0857339742217095	-0.0115979224290087	-0.0728417892779358	-0.0369748196066788	-0.0539961269789351	0.0125710589476981	-0.0325374559829155	-0.158916282798649	-0.0422008994241704	-0.0314274766315023	0.23019182153747	-0.226338353370268	0.0764111502404906	0.153378118810663	0.228962879097376	0.0114173124360379	-0.124349099729168	-0.496090652049778	0.445478238276378	-0.0888156653956927	0.0184691126442725	-6.65951616576794e-17	-5.93252738169295e-17
D_YOGURT	0.103606472045498	0.193879877950529	0.159362131277777	0.0522866467833575	0.0681353660500306	-0.10976182448924	-0.293233274473611	-0.362533159802799	0.0367928198020726	0.0537853792171382	0.226079613121118	0.0745013473229497	0.061505804569941	-0.0300335550049079	-0.245174503135986	0.0119596248528749	-0.458906609518647	0.140857063703125	0.0635001870544563	-0.311979203091467	-0.109550233455345	-0.113042431616172	-0.341561977735269	-0.174858034344713	-0.151591906369797	0.131794600146374	-0.135477268694108	0.000421654707031856	-0.0326981811272631	-5.50019464065304e-17	7.74445376838492e-17
D_CHEESE	0.126592431461124	-0.182061774104552	0.348730014077178	0.117340404802336	0.0593321011888266	-0.0951518606717692	0.0828437445029837	-0.0650403087482892	0.208558055707204	0.0221561322609824	-0.275547288630344	-0.151773557727896	-0.339045553929129	-0.0977803767400377	0.0316199446275799	0.00287586596680717	-0.186346417578746	-0.0279040673787233	0.131455601592344	0.117328129973698	-0.0776087660513109	-0.0739698457622917	-0.0112757532810369	0.391251026738047	0.239269538708131	0.459911831561026	-0.0338852966641954	0.128495633800245	-0.0750447114222696	-8.24395306707871e-17	-2.83615803520323e-17
OILS	0.327299981050976	-0.10406763306314	-0.0669232920676181	-0.235256456356469	0.0820366513939359	0.0838034245658587	0.000206866740564823	0.0342836619227148	-0.031638395210438	-0.319762792249088	0.0448664017733474	-0.308600959817096	-0.0285985081528276	0.00561218290926451	-0.16956156804538	0.0378879700534522	-0.0791493820610485	0.00363081963991016	-0.173557337220506	0.199632500959642	-0.028176971450499	-0.0534458166314741	-0.0341629824026681	-0.147091356763435	-0.261388851060397	-0.00888626723667619	0.289995010935773	0.52404195297955	-0.21431862689516	-1.12678645899228e-16	8.59839673742371e-18
SOLID_FATS	0.230766606828076	-0.40367645684371	0.153871526357549	0.0720433933259574	-0.0731012443276459	-0.0114060159800028	0.0794597788759214	-0.0619884614167308	0.0747295055602569	0.0340839771551305	-0.00562924250251796	0.163842001453747	-0.0109366466045221	0.0399145709316177	0.0211429980115706	-0.0265781667908007	0.11975511302153	-0.208383122296785	-0.0414556087124151	0.058274526819029	-0.00812360310409896	-0.055080897369517	0.0507824921955137	-0.0186874089465618	-0.443420365725826	-0.162186787809389	-0.633781622537952	0.0419064963697146	-0.0868217161317179	4.10121656208293e-17	-1.51947380406352e-16
ADD_SUGARS	0.0990475086818141	-0.224002955191907	0.0272112320141597	-0.00913364422765063	-0.0834423547846875	-0.232549300571042	0.13981236219147	0.072184520870727	0.15970736396153	0.305873388221844	0.324821096488002	0.0932450964521965	0.21496029695529	0.206846636442926	-0.175419566162652	-0.482408461307583	0.0967156171488784	0.0736349727240999	-0.32465259798156	-0.0408020402268483	0.196824714302546	-0.0988453279898547	-0.0247024231291635	0.0377072958070295	0.177661406472884	0.190558187011839	0.139096684318142	0.0866616949134089	-0.0228041019916547	-2.13090265722232e-17	4.48997495421988e-17
A_DRINKS	-0.0750889054797857	-0.0548614560941112	-0.243078084658637	0.00493360820157968	-0.12409047649731	0.254031365793764	0.0912921160543023	-0.164195369833779	0.329634199120134	-0.229079440782353	-0.0785115011480293	0.155466111356618	-0.15129345328856	-0.024693305340262	0.0851216191081137	-0.327355663049863	-0.117844966722863	0.521983554476105	-0.153887250756647	-0.0806275837934147	-0.337564576150324	0.0601848479051457	0.146121373526933	0.109242251934027	-0.0318333215336081	-0.124648150743336	-0.0572395506458726	0.0200816663402393	0.00389516424466085	-7.70978584346346e-18	6.65323299728116e-17
