"Axis"	"Eigen"
1	0.0811786661567536
2	0.0586989053666664
3	0.0470693426400535
4	0.0426994637617594
5	0.038545849368734
6	0.0351999272702746
7	0.0337968379675547
8	0.0315554951295475
9	0.0302475592714641
10	0.0295724728904445
11	0.0273982047247946
12	0.0264998133774142
13	0.0259345261309064
14	0.0248080265964628
15	0.0246262568621834
16	0.0242927659112525
17	0.0238277947388624
18	0.0230338429216845
19	0.022760426723831
20	0.021493166066824
21	0.0206309717015209
22	0.020264130096368
23	0.0195261635199292
24	0.0192959985088712
25	0.0187560339309276
26	0.0176452534148538
27	0.0167922416083107
28	0.0161297703337635
29	0.0153821705686936
30	0.01453814771178
31	0.0140629673009515
32	0.0134837340141167
33	0.0130905754917882
34	0.0128974515942082
35	0.012389030905931
36	0.011704630201614
37	0.0113584914241244
38	0.0102805604099638
39	0.00973368975912987
40	0.00910972386533175
41	0.00848418939539544
42	0.00819619746382284
43	0.00702181927829294
44	0.00598671362284257
