FoodID	taxonomy	Main.food.description
13120100.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Ice_cream_bar_or_stick_chocolate_covered	Ice cream bar or stick chocolate covered
13120500.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Ice_cream_sandwich	Ice cream sandwich
13120710.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Ice_cream_cone_chocolate_covered_with_nuts_flavors_other_than_chocolate	Ice cream cone chocolate covered with nuts flavors other than chocolate
13120720.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Ice_cream_cone_chocolate_covered_or_dipped_flavors_other_than_chocolate	Ice cream cone chocolate covered or dipped flavors other than chocolate
13120730.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Ice_cream_cone_no_topping_flavors_other_than_chocolate	Ice cream cone no topping flavors other than chocolate
13120770.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Ice_cream_cone_no_topping_chocolate_ice_cream	Ice cream cone no topping chocolate ice cream
13120800.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Ice_cream_soda_flavors_other_than_chocolate	Ice cream soda flavors other than chocolate
13130300.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Light_ice_cream_flavors_other_than_chocolate	Light ice cream flavors other than chocolate
13130330.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Light_ice_cream_no_sugar_added_flavors_other_than_chocolate	Light ice cream no sugar added flavors other than chocolate
13140100.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Light_ice_cream_bar_or_stick_chocolate_coated	Light ice cream bar or stick chocolate coated
13150000.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Milk_desserts_frozen;Sherbet_all_flavors	Sherbet all flavors
13210110.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;Pudding_bread	Pudding bread
13220210.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;Pudding_flavors_other_than_chocolate_prepared_from_dry_mix_low_calorie_containing_artificial_sweetener_milk_added	Pudding flavors other than chocolate prepared from dry mix low calorie containing artificial sweetener milk added
13230120.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;Pudding_ready_to_eat_low_calorie_containing_artificial_sweetener_flavors_other_than_chocolate	Pudding ready to eat low calorie containing artificial sweetener flavors other than chocolate
13230130.0	L1_Milk_and_Milk_Products;L2_Milk_desserts_sauces_gravies;L3_Puddings_custards_and_other_milk;Pudding_ready_to_eat_chocolate	Pudding ready to eat chocolate
