Food	Axis	correlation	pval	qval	Significance
Oats raw	Axis.6	-0.180183968584429	0.00550154187448256	0.530550992263319	
Pear raw	Axis.3	0.180248920947557	0.00548434936445286	0.530550992263319	
Ham smoked or cured cooked NS as to fat eaten	Axis.10	0.179927839336365	0.00556980981539797	0.534065192585017	
Italian sausage	Axis.6	0.179722880954663	0.0056249848078509	0.536291165203057	
Coffee creamer liquid flavored	Axis.2	-0.179033246823808	0.00581425050750963	0.548107435483211	
Roll white hoagie submarine	Axis.8	-0.179049721561526	0.00580966341930832	0.548107435483211	
Bread white	Axis.10	0.178656322896782	0.00592008813188865	0.552388463311271	
Carbonated water unsweetened	Axis.8	0.178637204980623	0.00592550199022817	0.552388463311271	
Pork bacon NS as to fresh smoked or cured cooked	Axis.10	-0.178316324212816	0.00601703382572187	0.55475729448139	
Bacon bits	Axis.1	0.178405512305219	0.00599146659586776	0.55475729448139	
Coffee creamer liquid flavored	Axis.9	0.178129244834439	0.00607098071340788	0.556672439185706	
Liverwurst	Axis.9	-0.17783621809944	0.0061563492871047	0.558397519122253	
Grape juice 100 	Axis.10	-0.17793608170212	0.00612713576022146	0.558397519122253	
Pork sausage	Axis.4	0.177447828430583	0.00627115502484564	0.562961747955778	
Tea hot herbal	Axis.8	-0.17743905898713	0.00627376918162876	0.562961747955778	
Banana raw	Axis.2	-0.176974708534869	0.00641359109709047	0.572447120261586	
Mustard	Axis.1	0.176207229382524	0.00665080425451148	0.59047881159102	
Muffin English	Axis.10	-0.17579412996093	0.00678170337416632	0.595795720515763	
Sugar substitute sucralose powder	Axis.5	0.175887534759565	0.00675190650248195	0.595795720515763	
Bread white toasted	Axis.1	-0.175313024798504	0.0069370474614552	0.606269043766762	
Cheese American	Axis.4	-0.174649122173397	0.00715662865756189	0.619992992822874	
Strawberries raw	Axis.4	-0.174601341903608	0.0071726682107772	0.619992992822874	
Tea iced bottled black	Axis.10	-0.174505541271518	0.00720492452922887	0.619992992822874	
Soft drink cola diet	Axis.5	0.174380951579952	0.00724706767807465	0.620437732847411	
Yogurt nonfat milk fruit	Axis.6	-0.17352651981437	0.00754205403675937	0.632782249987358	
Roll sweet cinnamon bun frosted	Axis.8	-0.173461306675683	0.00756500174586075	0.632782249987358	
Onions mature raw	Axis.8	-0.173565754058223	0.00752827788037726	0.632782249987358	
Olive oil	Axis.2	-0.17341931439138	0.00757981121856132	0.632782249987358	
Sugar substitute stevia powder	Axis.1	0.17374745349005	0.00746477039465496	0.632782249987358	
Beans string green cooked NS as to form NS as to fat added in cooking	Axis.2	0.172951934416304	0.00774639437197872	0.63824434278901	
Cucumber pickles relish	Axis.6	0.17291596898115	0.00775934719481275	0.63824434278901	
Chocolate syrup thin type	Axis.9	0.173098212694184	0.00769391092547195	0.63824434278901	
Peanut butter sandwich with regular peanut butter on whole wheat bread	Axis.5	-0.172439685421519	0.00793270657419661	0.646169011237957	
Soft drink fruit flavored caffeine containing	Axis.4	-0.172480330030173	0.00791777923677655	0.646169011237957	
Milk fat free skim 	Axis.9	-0.17182175146608	0.00816275680265451	0.655363919371017	
Peanut butter	Axis.1	0.171875209614628	0.0081426230539484	0.655363919371017	
Mayonnaise regular	Axis.4	-0.171845407206887	0.00815384197247581	0.655363919371017	
French or Catalina dressing	Axis.4	-0.17170463699263	0.00820702000548736	0.655779979486085	
Milk low fat 1 	Axis.1	0.17145200114792	0.00830323071158328	0.659269696068651	
Butter stick salted	Axis.9	0.171384069293752	0.00832927148787568	0.659269696068651	
Oatmeal regular or quick made with water fat not added in cooking	Axis.6	-0.171195528564183	0.00840192680623055	0.661898271401637	
Blue or roquefort cheese dressing	Axis.7	0.171085537053993	0.00844457233889391	0.662149176853457	
Cheese American	Axis.5	-0.170679807543038	0.00860354842306535	0.67147694204203	
Tortilla corn	Axis.6	-0.170422264725247	0.00870583479318121	0.673197731933552	
Orange juice 100 with calcium added canned bottled or in a carton	Axis.7	0.170449191944469	0.00869508999529576	0.673197731933552	
Bread whole wheat toasted	Axis.2	-0.170204719098652	0.00879307553795801	0.674910591175804	
Pie cherry two crust	Axis.1	0.170166634600334	0.0088084278586115	0.674910591175804	
Milk whole	Axis.10	0.169617083598533	0.00903262242568456	0.685825358837045	
Broccoli raw	Axis.5	0.169619005323845	0.00903182969982141	0.685825358837045	
Milk chocolate candy with almonds	Axis.2	-0.16912742822426	0.00923663169754074	0.698156215696998	
Gravy beef or meat	Axis.3	-0.168765432579716	0.00939006919113006	0.703416790299832	
Bread white toasted	Axis.9	-0.168797794305132	0.00937626079908286	0.703416790299832	
Biscuit baking powder or buttermilk type made from refrigerated dough	Axis.6	0.168493974095167	0.00950660905287392	0.708981777365441	
Pork bacon NS as to fresh smoked or cured cooked	Axis.5	0.167948292672278	0.00974475959664126	0.720339497936742	
Macaroni or pasta salad made with mayonnaise	Axis.5	-0.16798413490191	0.00972895646667361	0.720339497936742	
Grits regular or quick made with water fat added in cooking	Axis.4	0.167742231093557	0.00983605558558731	0.723899178623487	
Sour cream	Axis.9	-0.16731705178743	0.0100268286397486	0.731522541630354	
Bread wheat or cracked wheat	Axis.2	0.16738759586216	0.00999495152985178	0.731522541630354	
Coffee pre lightened	Axis.4	0.167000808546474	0.0101708393624138	0.738816816022956	
Cheese Cheddar	Axis.9	-0.16673824302156	0.0102917933755265	0.741185806185989	
Bread whole wheat toasted	Axis.9	0.166816000926186	0.0102558413599611	0.741185806185989	
Chicken or turkey noodle soup canned or ready to serve	Axis.7	0.16652746598916	0.0103898090131907	0.745046988210857	
Pretzels hard plain lightly salted	Axis.8	-0.165913974153623	0.0106798080565805	0.762583741231581	
Milk NFS	Axis.3	0.133364777651364	0.0406518315123023	0.769704095163116	
Milk NFS	Axis.4	0.141138955598053	0.030191621487296	0.769704095163116	
Milk NFS	Axis.10	0.0847455557766674	0.194525074613473	0.769704095163116	
Milk whole	Axis.2	0.148383630110475	0.0226049752389711	0.769704095163116	
Milk whole	Axis.4	-0.0891189624992038	0.172404314637085	0.769704095163116	
Milk whole	Axis.5	-0.105488327659146	0.105996790587896	0.769704095163116	
Milk whole	Axis.6	-0.134677092179491	0.0386972782570585	0.769704095163116	
Milk whole	Axis.7	-0.134425136356343	0.0390662610351982	0.769704095163116	
Milk whole	Axis.8	-0.159657418118792	0.0140707451387412	0.769704095163116	
Milk whole	Axis.9	-0.100742806777217	0.12274538688359	0.769704095163116	
Milk reduced fat 2 	Axis.7	0.153775397266271	0.0180848321997866	0.769704095163116	
Milk reduced fat 2 	Axis.8	0.082672091299904	0.205707632009231	0.769704095163116	
Milk reduced fat 2 	Axis.9	0.120630249671584	0.0643021326172176	0.769704095163116	
Milk reduced fat 2 	Axis.10	-0.149881288011918	0.0212608027253749	0.769704095163116	
Milk low fat 1 	Axis.5	-0.0774755224581146	0.23575458779099	0.769704095163116	
Milk low fat 1 	Axis.10	0.134807455259477	0.0385075227386314	0.769704095163116	
Milk lactose free reduced fat 2 	Axis.1	-0.0972510506300026	0.136329549954755	0.769704095163116	
Milk lactose free reduced fat 2 	Axis.4	0.0898133261582999	0.169071479249311	0.769704095163116	
Milk lactose free whole	Axis.5	0.103891095532318	0.111420287619499	0.769704095163116	
Milk lactose free whole	Axis.7	0.0943158793542241	0.148616169433289	0.769704095163116	
Buttermilk low fat 1 	Axis.1	-0.0780380118514646	0.232360819367641	0.769704095163116	
Buttermilk low fat 1 	Axis.5	0.0809105767048928	0.215566434149182	0.769704095163116	
Buttermilk low fat 1 	Axis.7	-0.0780380118514646	0.232360819367641	0.769704095163116	
Buttermilk low fat 1 	Axis.9	-0.0770804902336553	0.238158740291233	0.769704095163116	
Buttermilk reduced fat 2 	Axis.3	0.0876132280295585	0.179798920396579	0.769704095163116	
Buttermilk whole	Axis.3	0.0876132280295585	0.179798920396579	0.769704095163116	
Kefir NS as to fat content	Axis.2	-0.106763660385746	0.101817487713999	0.769704095163116	
Kefir NS as to fat content	Axis.4	-0.0856981847939397	0.189538636367772	0.769704095163116	
Kefir NS as to fat content	Axis.6	-0.0971884442076523	0.136583226415645	0.769704095163116	
Milk evaporated whole	Axis.2	0.0843219223366043	0.196773002300746	0.769704095163116	
Milk evaporated whole	Axis.6	0.147358699229017	0.0235666153641377	0.769704095163116	
Milk evaporated whole	Axis.9	0.128974148870225	0.0478056638225291	0.769704095163116	
Soy milk	Axis.1	0.0895282712651772	0.170433839844237	0.769704095163116	
Soy milk	Axis.7	-0.0981459658254617	0.132742801313397	0.769704095163116	
Almond milk sweetened	Axis.8	0.0940746912772715	0.149661978379653	0.769704095163116	
Almond milk unsweetened	Axis.3	0.0924081847075448	0.157041054190653	0.769704095163116	
Almond milk unsweetened	Axis.5	-0.133379583468338	0.0406293245635932	0.769704095163116	
Almond milk unsweetened	Axis.9	0.0785353197195247	0.229389139933786	0.769704095163116	
Rice milk	Axis.2	0.111551268474793	0.08727974978934	0.769704095163116	
Rice milk	Axis.3	0.10101853067889	0.121719172172627	0.769704095163116	
Rice milk	Axis.7	0.104848617150127	0.108143448685107	0.769704095163116	
Rice milk	Axis.9	-0.0876132280295585	0.179798920396579	0.769704095163116	
Coconut milk	Axis.1	0.101976052296699	0.118207082318383	0.769704095163116	
Coconut milk	Axis.4	-0.107721182003555	0.0987661834898501	0.769704095163116	
Coconut milk	Axis.8	-0.091443314500796	0.161436824815093	0.769704095163116	
Coconut milk	Axis.9	0.0818680983227022	0.210166254381594	0.769704095163116	
Coconut milk	Axis.10	0.0981459658254617	0.132742801313397	0.769704095163116	
Yogurt NFS	Axis.3	0.0895282712651772	0.170433839844237	0.769704095163116	
Yogurt NFS	Axis.6	-0.099103487443271	0.128985996700769	0.769704095163116	
Yogurt low fat milk plain	Axis.2	-0.0780380118514646	0.232360819367641	0.769704095163116	
Yogurt low fat milk plain	Axis.3	0.0952734009720335	0.14451893125955	0.769704095163116	
Yogurt Greek NS as to type of milk plain	Axis.9	0.0842530017948391	0.197140495996328	0.769704095163116	
Yogurt Greek NS as to type of milk plain	Axis.10	0.0774966614359286	0.23562641936248	0.769704095163116	
Yogurt Greek low fat milk plain	Axis.3	0.091443314500796	0.161436824815093	0.769704095163116	
Yogurt Greek nonfat milk plain	Axis.1	0.0981459658254617	0.132742801313397	0.769704095163116	
Yogurt Greek nonfat milk plain	Axis.4	-0.110593746856984	0.0900457594035122	0.769704095163116	
Yogurt Greek nonfat milk plain	Axis.8	-0.0818680983227022	0.210166254381593	0.769704095163116	
Yogurt Greek nonfat milk plain	Axis.9	-0.105806138767937	0.104942877962054	0.769704095163116	
Yogurt NS as to type of milk fruit	Axis.1	0.0778617913191548	0.233420316215851	0.769704095163116	
Yogurt NS as to type of milk fruit	Axis.6	-0.0860671510571678	0.187632679552837	0.769704095163116	
Yogurt low fat milk fruit	Axis.1	0.130045983084282	0.0459688141513519	0.769704095163116	
Yogurt low fat milk fruit	Axis.2	-0.100062924620082	0.125304528359837	0.769704095163116	
Yogurt low fat milk fruit	Axis.3	0.0800159768279737	0.220700823630862	0.769704095163116	
Yogurt nonfat milk fruit	Axis.1	0.151728668117066	0.0196984900280161	0.769704095163116	
Yogurt nonfat milk fruit	Axis.2	-0.125583478848359	0.0540244046773809	0.769704095163116	
Yogurt nonfat milk fruit	Axis.3	0.0922962349980612	0.157546404325076	0.769704095163116	
Yogurt nonfat milk fruit	Axis.4	0.0866926862453115	0.184433553064342	0.769704095163116	
Yogurt nonfat milk fruit	Axis.5	-0.0858881464999545	0.188555594568976	0.769704095163116	
Yogurt nonfat milk fruit	Axis.8	0.150820620334294	0.0204535088750717	0.769704095163116	
Yogurt nonfat milk fruit	Axis.10	0.0828299544854396	0.204840266343783	0.769704095163116	
Yogurt Greek whole milk fruit	Axis.1	0.0799530550870834	0.221065203142289	0.769704095163116	
Yogurt Greek whole milk fruit	Axis.4	-0.0981459658254617	0.132742801313397	0.769704095163116	
Yogurt Greek whole milk fruit	Axis.5	-0.0818680983227022	0.210166254381593	0.769704095163116	
Yogurt Greek whole milk fruit	Axis.9	0.0952734009720335	0.14451893125955	0.769704095163116	
